ClaimID,Status,FraudFlag,PolicyType,CoverageAmount,CustomerName,State,ClaimAmount,SettlementAmount,CostVariance,DaysToSettle,ClaimValueCategory,DateOfLoss,PolicyStartDate
30471,Approved,0,Life,210559.00,"William Hill",GU,29453.34,27721.73,1731.61,45,"Medium Value",2024-08-22,2024-08-18
30473,Denied,0,Auto,31486.00,"Shannon Johnson",NJ,1535.73,0.00,1535.73,17,"Low Value",2023-11-16,2023-06-03
30474,Denied,0,Health,21173.00,"Olivia Watson",FM,2645.62,0.00,2645.62,11,"Low Value",2025-06-19,2024-07-12
30475,Approved,0,Home,481536.00,"Austin Rodgers",VA,82306.54,71989.61,10316.93,67,"High Value",2026-02-10,2025-06-05
30476,Approved,0,Home,527912.00,"Richard Hendrix",NE,27084.63,23444.25,3640.38,26,"Medium Value",2024-06-17,2023-12-13
30477,Approved,0,Auto,64529.00,"Jennifer Tran",SC,2356.32,2064.95,291.37,15,"Low Value",2023-09-04,2023-02-25
30478,Approved,0,Life,569340.00,"Michael Hurst",MO,61519.75,60168.53,1351.22,55,"High Value",2025-02-16,2024-09-21
30479,Approved,0,Auto,88692.00,"Daniel Lopez",CT,13216.31,11421.81,1794.50,3,"Medium Value",2024-05-01,2023-09-05
30480,Denied,0,Home,691391.00,"Wendy Allison",VI,73140.05,0.00,73140.05,2,"High Value",2023-04-09,2023-02-23
30481,Approved,0,Auto,41044.00,"Morgan Ramirez",MI,2117.18,2015.76,101.42,66,"Low Value",2024-11-13,2024-11-13
30483,Approved,0,Auto,85750.00,"Amanda Evans",OH,2376.66,2260.21,116.45,59,"Low Value",2025-10-18,2024-10-30
30484,Approved,0,Auto,77102.00,"Johnny Avila",MD,10542.61,10348.99,193.62,56,"Medium Value",2025-10-25,2024-12-05
30485,Denied,0,Auto,25622.00,"Maria Potter",DE,4204.44,0.00,4204.44,0,"Low Value",2023-08-11,2023-06-07
30486,Denied,0,Auto,91020.00,"Mr. Chad Bell",AS,12748.33,0.00,12748.33,12,"Medium Value",2026-02-07,2025-04-26
30487,Approved,0,Home,134932.00,"Kristin Baldwin",PW,20707.21,20423.77,283.44,12,"Medium Value",2024-10-13,2024-03-10
30488,Denied,0,Life,431773.00,"Anna Soto",MN,33707.84,0.00,33707.84,26,"Medium Value",2025-01-18,2024-09-15
30489,Denied,0,Auto,35423.00,"Timothy Griffin",AL,3391.41,0.00,3391.41,24,"Low Value",2024-09-17,2024-01-14
30490,Approved,0,Health,17006.00,"Ashley Mcdowell",MP,553.03,498.06,54.97,80,"Low Value",2024-08-08,2024-07-19
30491,Approved,0,Health,15676.00,"Kenneth Cruz",LA,1268.92,1189.80,79.12,38,"Low Value",2024-02-17,2023-05-19
30492,Approved,0,Home,358873.00,"Warren Hodge",MS,14372.76,12628.27,1744.49,50,"Medium Value",2026-01-29,2025-02-26
30493,Approved,0,Health,36767.00,"Nicole Foster",FM,6898.79,6405.00,493.79,87,"Low Value",2023-01-11,2022-10-16
30494,Denied,0,Health,21687.00,"Jennifer Wright",PA,3097.53,0.00,3097.53,20,"Low Value",2024-09-10,2023-11-17
30495,Approved,0,Life,245701.00,"Michael Cohen",IL,31868.76,29459.05,2409.71,0,"Medium Value",2024-05-04,2023-06-04
30496,Approved,0,Life,320942.00,"Matthew Singh",VI,40555.14,35688.92,4866.22,19,"Medium Value",2023-05-08,2023-02-07
30497,Approved,0,Auto,37631.00,"James Reyes",MI,6630.27,6318.77,311.50,66,"Low Value",2023-10-10,2023-06-18
30498,Approved,0,Auto,63837.00,"Edward Adams",GA,11162.17,9838.10,1324.07,62,"Medium Value",2023-05-24,2023-03-15
30499,Denied,0,Health,25083.00,"John Turner",CO,3650.66,0.00,3650.66,10,"Low Value",2024-03-03,2023-10-08
30500,Denied,0,Home,503088.00,"Alexandra Gutierrez",IN,74565.60,0.00,74565.60,4,"High Value",2024-09-16,2023-12-18
30501,Approved,1,Home,114227.00,"Ricardo Clark Jr.",NE,8975.65,8578.04,397.61,271,"Low Value",2024-11-21,2024-11-21
30503,Approved,0,Health,40621.00,"Jermaine Marshall",DE,1004.31,905.84,98.47,47,"Low Value",2025-09-07,2025-02-08
30504,Approved,0,Life,546063.00,"Makayla Miller",SD,25322.41,25104.65,217.76,37,"Medium Value",2024-06-21,2024-04-06
30505,Denied,0,Life,965226.00,"Mary Lopez",MP,188747.20,0.00,188747.20,20,"High Value",2023-02-20,2022-11-03
30506,Approved,0,Life,946297.00,"Elizabeth Cook",KY,133985.02,131821.31,2163.71,5,"High Value",2025-01-06,2024-05-23
30507,Approved,0,Auto,94157.00,"Robert Zimmerman",TX,9884.05,9704.01,180.04,6,"Low Value",2023-11-04,2023-09-27
30508,Approved,0,Health,31764.00,"Terri Mayo",AS,4955.53,4842.98,112.55,23,"Low Value",2023-10-30,2023-01-28
30509,Denied,0,Life,226893.00,"Melinda Flores",VA,23595.12,0.00,23595.12,13,"Medium Value",2025-02-13,2025-01-25
30510,Denied,0,Health,19090.00,"Erica Miller",PR,1677.14,0.00,1677.14,4,"Low Value",2025-08-18,2024-10-01
30511,Denied,0,Home,419581.00,"Richard Silva",ID,41745.22,0.00,41745.22,2,"Medium Value",2025-10-31,2024-11-19
30514,Approved,0,Life,468785.00,"Austin Archer",NJ,58585.90,55715.95,2869.95,27,"High Value",2024-04-03,2024-03-15
30515,Approved,0,Home,386593.00,"Leslie Allen",NE,59234.02,53984.91,5249.11,29,"High Value",2023-10-10,2023-04-22
30516,Approved,0,Home,583349.00,"Olivia Stein",NE,77920.81,69060.40,8860.41,59,"High Value",2023-12-28,2023-12-12
30517,Approved,0,Home,480813.00,"Donna Rios",PA,13255.89,12485.51,770.38,11,"Medium Value",2023-03-04,2022-12-26
30518,Approved,0,Auto,93915.00,"Adam Perez",KS,10441.11,9657.65,783.46,41,"Medium Value",2024-06-15,2024-01-04
30519,Approved,0,Home,576784.00,"Mr. William Stuart",MT,92884.59,88398.21,4486.38,0,"High Value",2023-12-03,2023-09-12
30520,Approved,0,Home,414453.00,"David Gutierrez",VA,75530.22,72898.44,2631.78,3,"High Value",2025-07-07,2024-07-29
30521,Denied,0,Auto,36830.00,"Daniel Sanders",MN,7299.84,0.00,7299.84,18,"Low Value",2025-08-28,2025-03-07
30522,Approved,0,Home,737007.00,"Christopher Drake",MP,98388.57,97686.81,701.76,44,"High Value",2023-07-26,2022-08-31
30523,Approved,0,Life,641863.00,"Mary Arellano",KS,31316.64,27858.16,3458.48,13,"Medium Value",2023-07-21,2022-11-03
30524,Approved,0,Life,103944.00,"James Davis",PW,7052.76,6280.82,771.94,45,"Low Value",2024-11-21,2024-06-16
30525,Approved,0,Home,395090.00,"Debra Lawrence",OK,2451.97,2260.05,191.92,64,"Low Value",2023-03-13,2022-12-01
30526,Approved,0,Home,512066.00,"Thomas Cabrera",OR,89734.44,80643.75,9090.69,28,"High Value",2025-01-21,2024-07-17
30527,Denied,0,Home,205148.00,"James Carroll",OK,9645.17,0.00,9645.17,19,"Low Value",2025-08-12,2025-05-16
30528,Approved,0,Life,299499.00,"Natalie Gray",CA,21629.18,18658.60,2970.58,50,"Medium Value",2023-12-31,2023-11-15
30529,Approved,0,Health,26033.00,"Crystal Johnson",NV,2020.93,1944.50,76.43,44,"Low Value",2023-11-26,2023-01-03
30530,Approved,0,Auto,93915.00,"Adam Perez",KS,1585.43,1513.64,71.79,67,"Low Value",2024-08-07,2024-01-04
30531,Approved,0,Home,593184.00,"Wendy Hart",MO,516.06,491.83,24.23,65,"Low Value",2023-06-15,2023-01-21
30532,Denied,0,Life,334014.00,"Diamond Reilly",TX,40360.11,0.00,40360.11,18,"Medium Value",2024-03-16,2023-06-03
30533,Approved,0,Life,643057.00,"Jeffrey Gill",ND,20928.64,20538.10,390.54,77,"Medium Value",2023-08-22,2022-11-02
30535,Approved,0,Life,434739.00,"Robert Carr",OH,44163.02,38418.21,5744.81,73,"Medium Value",2023-10-05,2023-07-09
30536,Approved,0,Life,271188.00,"Alejandro Keller",TN,22358.77,22348.74,10.03,88,"Medium Value",2025-06-19,2024-07-22
30537,Approved,0,Life,347305.00,"Kim Cook",PR,7724.18,6898.49,825.69,24,"Low Value",2022-11-17,2022-10-16
30538,Approved,0,Auto,82718.00,"Joseph Martin",FM,7698.02,7014.52,683.50,69,"Low Value",2025-05-27,2025-02-23
30539,Approved,0,Home,653137.00,"Nicole Conrad",CA,53707.81,51412.41,2295.40,65,"High Value",2023-11-24,2023-06-14
30540,Approved,0,Home,347458.00,"Samantha Costa",MD,66383.45,58837.94,7545.51,3,"High Value",2025-07-09,2024-09-09
30541,Approved,0,Home,101570.00,"Brandy Fitzpatrick",PR,11220.85,10863.79,357.06,34,"Medium Value",2024-11-14,2024-03-20
30542,Approved,0,Auto,26264.00,"Sarah Ballard",CA,5239.32,4471.53,767.79,45,"Low Value",2024-01-02,2023-08-07
30543,Approved,0,Home,709775.00,"Julie Ross",DC,5117.62,4958.81,158.81,7,"Low Value",2024-02-11,2023-10-27
30544,Approved,0,Home,740213.00,"Susan Ball",KY,23710.96,21080.36,2630.60,16,"Medium Value",2024-11-09,2023-12-16
30545,Approved,0,Home,317154.00,"Emily Cummings",MS,39809.67,35108.56,4701.11,9,"Medium Value",2025-03-17,2024-07-04
30546,Approved,0,Life,846408.00,"Teresa Nash",MD,113888.30,105625.09,8263.21,24,"High Value",2025-04-10,2024-05-26
30547,Approved,0,Health,33923.00,"Miranda Bates",OK,6323.73,5579.73,744.00,52,"Low Value",2023-12-21,2023-12-13
30548,Approved,0,Home,195243.00,"Jessica Wilkerson",TX,33740.76,33479.43,261.33,19,"Medium Value",2025-04-23,2024-12-17
30549,Approved,0,Life,733812.00,"Lori Clark",CO,72603.34,70064.40,2538.94,47,"High Value",2025-07-31,2024-09-10
30551,Denied,0,Health,47264.00,"Melissa Avery",WI,551.16,0.00,551.16,3,"Low Value",2022-09-07,2022-08-18
30552,Denied,0,Health,19640.00,"Zoe Baldwin",CO,3140.18,0.00,3140.18,22,"Low Value",2024-03-17,2023-05-13
30553,Approved,0,Health,44398.00,"Robert Allen",WY,7531.74,6429.03,1102.71,4,"Low Value",2025-01-08,2024-07-19
30556,Approved,0,Home,304560.00,"Candace Evans",GA,60258.84,58954.69,1304.15,39,"High Value",2024-11-18,2024-03-10
30557,Approved,0,Life,125208.00,"Stephanie Love",GA,20938.96,19842.82,1096.14,79,"Medium Value",2024-10-15,2023-12-14
30558,Approved,0,Life,343222.00,"Rachel Farley",IN,49961.70,43173.50,6788.20,49,"Medium Value",2023-09-29,2023-03-15
30559,Denied,0,Auto,68158.00,"Jennifer Mccoy",RI,10695.06,0.00,10695.06,16,"Medium Value",2025-03-16,2025-01-17
30560,Approved,0,Health,29785.00,"Mary Roberts",NV,3883.28,3329.80,553.48,2,"Low Value",2023-02-10,2023-01-24
30561,Approved,0,Home,112087.00,"Manuel Morris",NE,1033.02,993.34,39.68,64,"Low Value",2024-11-24,2024-05-22
30562,Approved,0,Auto,95032.00,"Joe Fitzgerald",ME,9100.23,8441.95,658.28,3,"Low Value",2025-07-05,2025-04-24
30563,Denied,0,Home,182087.00,"Paul Meyer",ND,31675.28,0.00,31675.28,24,"Medium Value",2024-07-15,2023-08-21
30564,Approved,0,Home,420040.00,"Christine Morris",NM,72717.83,71580.61,1137.22,84,"High Value",2025-08-29,2025-04-05
30565,Approved,0,Auto,54352.00,"Cheryl Choi",WY,1478.72,1332.72,146.00,57,"Low Value",2024-10-27,2023-12-04
30566,Approved,0,Life,231658.00,"Samuel Ward",RI,25880.92,23433.52,2447.40,42,"Medium Value",2024-04-09,2023-07-02
30567,Approved,1,Life,969634.00,"Paula Smith",MH,182624.06,164922.57,17701.49,6,"High Value",2024-10-07,2024-10-04
30568,Approved,0,Home,371933.00,"James Hinton",MI,45705.62,39652.40,6053.22,22,"Medium Value",2026-03-04,2025-04-13
30569,Approved,0,Health,44328.00,"Mitchell Kennedy",NY,7815.88,7549.54,266.34,23,"Low Value",2024-02-05,2023-05-12
30570,Approved,0,Health,43352.00,"Diana Smith",ME,7561.45,7055.87,505.58,20,"Low Value",2023-09-13,2023-01-23
30571,Approved,0,Health,13018.00,"Derek Lopez",SC,1321.71,1218.34,103.37,35,"Low Value",2022-12-06,2022-08-26
30572,Approved,0,Auto,98237.00,"Michael Michael",VT,9307.06,8934.32,372.74,49,"Low Value",2026-05-04,2025-06-05
30573,Approved,0,Auto,92392.00,"Natalie Rodriguez",ID,3651.78,3551.87,99.91,30,"Low Value",2024-05-14,2023-06-18
30574,Denied,0,Home,628023.00,"Linda Meza",KS,122706.64,0.00,122706.64,24,"High Value",2025-07-19,2024-12-26
30575,Approved,0,Life,835216.00,"Rita Nichols",PR,136697.68,123679.33,13018.35,67,"High Value",2024-08-27,2024-02-24
30576,Approved,0,Health,10343.00,"Kristin Reid",AL,1017.40,893.81,123.59,7,"Low Value",2023-06-30,2022-08-09
30577,Approved,0,Life,521154.00,"April James",MD,97255.13,93704.26,3550.87,30,"High Value",2023-12-05,2023-07-31
30578,Denied,0,Auto,68336.00,"Eric Ellis",FL,807.90,0.00,807.90,1,"Low Value",2025-04-19,2024-10-16
30579,Denied,0,Auto,57642.00,"Marvin Newton",KS,4136.59,0.00,4136.59,7,"Low Value",2025-04-06,2024-11-23
30580,Approved,0,Auto,27478.00,"Andrew Thomas",MO,2443.94,2391.43,52.51,25,"Low Value",2024-08-13,2023-12-04
30581,Approved,0,Auto,32139.00,"Laura Griffin",NE,1325.17,1218.57,106.60,66,"Low Value",2022-10-13,2022-08-06
30582,Denied,0,Auto,91452.00,"Courtney Rodriguez",ND,11389.42,0.00,11389.42,6,"Medium Value",2023-02-28,2022-09-16
30583,Denied,0,Auto,77622.00,"Ashley Arellano",NY,2128.30,0.00,2128.30,7,"Low Value",2023-12-24,2022-12-25
30584,Approved,0,Home,218195.00,"Robert Harmon",ID,2486.73,2120.76,365.97,76,"Low Value",2022-11-12,2022-09-02
30585,Approved,0,Home,428221.00,"Richard Bradford",IL,42953.74,37271.28,5682.46,71,"Medium Value",2024-01-23,2024-01-10
30586,Approved,0,Auto,71690.00,"Kevin Price",FL,3294.72,3054.75,239.97,68,"Low Value",2024-04-12,2023-07-21
30588,Approved,0,Health,47734.00,"Matthew Romero",PR,2633.91,2535.92,97.99,65,"Low Value",2025-11-10,2024-12-30
30590,Approved,0,Home,659606.00,"Jennifer Hall",AR,13279.60,11822.67,1456.93,37,"Medium Value",2024-01-19,2023-04-24
30591,Approved,0,Life,763150.00,"Kelly Young",MN,14229.18,14084.07,145.11,39,"Medium Value",2025-09-18,2024-12-12
30592,Denied,0,Health,23634.00,"Nicole Humphrey",IN,2725.84,0.00,2725.84,17,"Low Value",2023-09-18,2023-02-15
30593,Approved,0,Home,311259.00,"Nicholas Prince",PR,30393.35,27113.70,3279.65,53,"Medium Value",2023-10-30,2022-12-12
30594,Denied,0,Auto,48637.00,"Larry Wallace",OR,568.97,0.00,568.97,11,"Low Value",2023-12-21,2023-07-03
30595,Approved,0,Auto,88062.00,"Joshua Bryant",AK,10543.77,10246.04,297.73,31,"Medium Value",2025-02-03,2025-01-02
30596,Approved,0,Health,30519.00,"Harold Brooks",ND,1581.96,1414.11,167.85,68,"Low Value",2024-07-02,2023-08-02
30597,Approved,0,Auto,85968.00,"Rebecca Bell MD",MH,11230.92,10246.18,984.74,82,"Medium Value",2023-09-20,2022-12-27
30598,Approved,0,Health,31011.00,"Emily Archer",DE,954.74,893.20,61.54,64,"Low Value",2023-09-06,2023-06-13
30599,Approved,0,Home,235318.00,"Wayne Barker",ND,23949.01,20717.58,3231.43,58,"Medium Value",2025-09-02,2025-06-22
30600,Approved,0,Life,867467.00,"Robert Page",CO,164141.78,141648.27,22493.51,41,"High Value",2023-10-30,2023-05-24
30601,Approved,0,Health,24194.00,"Jose Davis",IN,4482.37,4109.90,372.47,14,"Low Value",2024-02-05,2023-04-23
30602,Approved,0,Health,18611.00,"James Hansen",VI,3513.21,3040.53,472.68,51,"Low Value",2023-04-20,2022-08-17
30603,Approved,0,Life,755479.00,"Zachary Williams",MD,100184.82,99759.59,425.23,4,"High Value",2023-05-11,2022-09-12
30604,Denied,0,Life,615864.00,"Javier Mendez",TX,62239.99,0.00,62239.99,29,"High Value",2024-05-11,2023-09-29
30605,Approved,0,Life,582278.00,"Kristopher Underwood",AZ,40864.29,37546.38,3317.91,85,"Medium Value",2024-11-27,2024-11-20
30606,Denied,0,Health,38221.00,"Amber Torres",AZ,4623.13,0.00,4623.13,29,"Low Value",2025-02-26,2025-02-18
30607,Approved,0,Auto,57547.00,"William Lara",NY,2575.82,2279.48,296.34,18,"Low Value",2023-02-23,2022-10-31
30608,Approved,0,Life,526442.00,"Jennifer Burns",OK,13298.96,11484.06,1814.90,42,"Medium Value",2023-09-12,2022-09-21
30609,Approved,0,Auto,35429.00,"Lisa Kennedy",KY,2504.35,2424.81,79.54,26,"Low Value",2024-09-19,2024-04-02
30610,Approved,0,Auto,73795.00,"Monica Harrison",ME,2362.52,2118.50,244.02,27,"Low Value",2024-01-08,2023-05-14
30611,Approved,0,Health,29645.00,"Henry Cardenas",ME,2223.39,2092.40,130.99,30,"Low Value",2023-07-04,2022-12-13
30612,Approved,0,Auto,97095.00,"Calvin Cooper",WV,3933.28,3919.09,14.19,11,"Low Value",2025-12-06,2025-01-06
30613,Approved,0,Auto,77074.00,"Jon Fox",IL,3169.09,2722.96,446.13,60,"Low Value",2025-05-28,2025-05-02
30614,Approved,0,Life,411891.00,"Rebecca Robles",MA,33377.86,31318.64,2059.22,15,"Medium Value",2024-01-31,2023-09-14
30615,Approved,0,Life,194282.00,"Jeffrey Hawkins",NV,14380.36,13362.34,1018.02,37,"Medium Value",2023-06-02,2022-07-23
30616,Approved,0,Life,748622.00,"Heidi Andersen",WI,52324.84,48143.36,4181.48,46,"High Value",2024-02-15,2023-02-28
30617,Denied,1,Home,267442.00,"Leslie Conley",MP,275935.77,38639.62,237296.15,32,"High Value",2024-09-22,2024-06-19
30618,Denied,0,Auto,93376.00,"Carolyn Harris",PW,4443.07,0.00,4443.07,20,"Low Value",2024-04-21,2023-08-19
30619,Approved,0,Home,623728.00,"Tracey Anderson",AZ,55181.77,49790.69,5391.08,63,"High Value",2025-02-21,2024-09-08
30620,Approved,0,Health,22494.00,"Lisa Garza",NH,4120.86,4057.68,63.18,24,"Low Value",2024-08-04,2024-03-05
30621,Approved,0,Home,314834.00,"Erica Mitchell",AS,61781.05,60386.69,1394.36,49,"High Value",2025-08-15,2025-05-31
30622,Approved,0,Home,478911.00,"Steven Mccarthy",AK,10393.93,9051.31,1342.62,34,"Medium Value",2024-10-10,2023-12-05
30624,Approved,0,Home,337818.00,"Tiffany Bush",GA,30598.74,26106.59,4492.15,67,"Medium Value",2025-02-14,2024-07-25
30625,Approved,0,Home,620130.00,"Theodore Diaz",NY,62960.69,57208.02,5752.67,57,"High Value",2023-10-15,2023-08-15
30626,Approved,0,Auto,93216.00,"Mary Montes",SC,12134.01,11454.58,679.43,11,"Medium Value",2023-08-24,2022-11-11
30627,Approved,0,Home,673711.00,"Shawn Howard",PW,102997.51,102077.09,920.42,36,"High Value",2025-03-07,2024-10-14
30628,Approved,0,Auto,42593.00,"Bruce Smith",MO,4908.87,4190.45,718.42,84,"Low Value",2023-09-11,2022-10-08
30629,Approved,0,Auto,70189.00,"Kevin Roberts",VI,10058.78,9240.45,818.33,21,"Medium Value",2025-06-04,2024-08-24
30630,Approved,0,Health,37740.00,"Gabriel Ferguson",LA,692.61,595.09,97.52,0,"Low Value",2025-01-21,2024-08-02
30631,Approved,0,Home,369022.00,"Adam Perez",KS,29356.36,27430.18,1926.18,43,"Medium Value",2023-10-04,2023-08-27
30632,Approved,0,Home,675455.00,"Mariah Nichols",NM,78483.94,74151.73,4332.21,49,"High Value",2023-12-21,2023-03-25
30633,Approved,0,Auto,98653.00,"Mary Compton",AS,14888.16,13206.11,1682.05,55,"Medium Value",2025-03-29,2024-08-22
30635,Denied,0,Health,35406.00,"Angel Acevedo",CA,1826.52,0.00,1826.52,5,"Low Value",2026-01-17,2025-04-04
30636,Approved,0,Life,570070.00,"Mary Sellers",NH,20455.43,20256.24,199.19,14,"Medium Value",2024-12-19,2024-10-08
30637,Approved,0,Auto,46632.00,"Heather Murray",MN,5153.57,5137.12,16.45,76,"Low Value",2023-04-24,2022-10-11
30638,Approved,0,Life,753567.00,"Allison Hunt",VA,55935.78,51657.03,4278.75,67,"High Value",2024-10-11,2024-04-01
30639,Approved,0,Health,27185.00,"James Jones",MO,3991.75,3676.44,315.31,66,"Low Value",2023-10-03,2022-12-31
30640,Denied,0,Life,77680.00,"Paul Miles",MN,1923.24,0.00,1923.24,8,"Low Value",2025-09-28,2025-03-16
30641,Approved,0,Health,38029.00,"Jacqueline Williams",NE,4483.53,4353.01,130.52,55,"Low Value",2025-03-07,2024-09-09
30642,Approved,0,Life,530913.00,"Colin Ortega",GA,44173.70,41690.07,2483.63,0,"Medium Value",2024-03-13,2023-03-24
30643,Approved,0,Life,760989.00,"Barbara Salazar",IL,148168.38,136385.07,11783.31,31,"High Value",2024-11-10,2024-08-15
30644,Denied,0,Life,161696.00,"Anthony Johnson",MD,13748.21,0.00,13748.21,18,"Medium Value",2023-07-26,2022-09-23
30645,Denied,0,Auto,43783.00,"Devon Ellison",AZ,5526.74,0.00,5526.74,5,"Low Value",2023-08-18,2023-06-01
30646,Approved,0,Auto,62658.00,"Veronica Roy",AZ,11214.87,10999.01,215.86,40,"Medium Value",2023-01-27,2022-07-16
30647,Approved,0,Auto,64168.00,"Jonathan Williams",VA,5540.68,5244.21,296.47,7,"Low Value",2023-08-16,2023-08-08
30648,Denied,0,Home,605871.00,"Carla Barrera",NC,20816.27,0.00,20816.27,14,"Medium Value",2024-08-29,2024-02-09
30649,Approved,0,Health,21322.00,"Abigail Alvarado",TN,1482.75,1463.04,19.71,64,"Low Value",2025-05-10,2025-03-14
30650,Approved,0,Home,478911.00,"Steven Mccarthy",AK,91640.75,86742.61,4898.14,66,"High Value",2024-01-08,2023-12-05
30651,Approved,0,Home,183539.00,"Deanna Zavala MD",NH,6594.62,5993.88,600.74,33,"Low Value",2026-03-11,2025-06-24
30652,Approved,0,Health,32922.00,"Lisa Brooks",IN,1422.81,1220.46,202.35,3,"Low Value",2025-06-07,2025-01-09
30653,Approved,0,Home,169444.00,"Benjamin Diaz",OK,3821.79,3585.94,235.85,76,"Low Value",2023-05-09,2023-04-18
30654,Approved,0,Life,477992.00,"Amy Davis",VT,38795.62,34864.71,3930.91,33,"Medium Value",2024-06-14,2023-10-21
30655,Approved,0,Auto,55471.00,"Christine Harris",MS,5187.46,4763.34,424.12,80,"Low Value",2023-07-31,2023-05-05
30656,Approved,0,Auto,69832.00,"Amanda Elliott",DE,1197.54,1158.36,39.18,79,"Low Value",2025-06-13,2025-06-01
30657,Approved,0,Health,43670.00,"Christopher Cook",AL,6893.88,6852.70,41.18,83,"Low Value",2024-05-06,2023-07-09
30658,Approved,0,Home,262768.00,"April Warner",NC,19432.78,17531.41,1901.37,12,"Medium Value",2024-08-05,2023-09-11
30659,Approved,0,Health,13956.00,"Carl Mclaughlin",RI,2511.40,2291.34,220.06,53,"Low Value",2025-11-29,2025-06-14
30660,Approved,0,Home,256166.00,"Richard Greene",NH,23189.12,21048.47,2140.65,39,"Medium Value",2023-08-21,2023-03-18
30661,Approved,0,Health,11660.00,"Matthew Singh",VI,1442.94,1269.22,173.72,72,"Low Value",2023-03-26,2022-12-20
30662,Approved,0,Home,247123.00,"Emily Curry",HI,39571.44,39439.55,131.89,31,"Medium Value",2023-07-01,2023-02-25
30663,Approved,0,Life,924498.00,"Raymond Rodriguez",NJ,87749.86,79949.84,7800.02,10,"High Value",2024-06-03,2024-05-18
30664,Approved,0,Auto,52681.00,"Joshua Simmons",VI,5068.29,4854.97,213.32,59,"Low Value",2023-08-09,2022-09-28
30665,Denied,0,Life,737044.00,"Jacob Pugh",MO,21744.96,0.00,21744.96,24,"Medium Value",2023-08-22,2023-05-18
30666,Denied,0,Home,523663.00,"Jacob Mcintosh",OR,76069.11,0.00,76069.11,29,"High Value",2025-12-26,2025-04-19
30667,Denied,0,Home,512066.00,"Thomas Cabrera",OR,30487.60,0.00,30487.60,2,"Medium Value",2025-01-13,2024-07-17
30668,Approved,0,Health,22494.00,"Lisa Garza",NH,4177.74,3821.47,356.27,25,"Low Value",2024-10-28,2024-03-05
30669,Approved,0,Auto,90422.00,"John Rodriguez",FM,9161.10,8902.26,258.84,60,"Low Value",2024-04-20,2023-05-12
30670,Approved,0,Home,541780.00,"Rebekah Braun",DE,90016.94,86531.42,3485.52,87,"High Value",2025-12-10,2025-04-10
30671,Denied,0,Life,219490.00,"Marvin Hampton",DE,24339.37,0.00,24339.37,5,"Medium Value",2024-06-25,2024-04-04
30672,Approved,0,Life,582278.00,"Kristopher Underwood",AZ,51014.08,47654.43,3359.65,1,"High Value",2025-05-11,2024-11-20
30673,Approved,0,Life,271188.00,"Alejandro Keller",TN,28405.15,25294.48,3110.67,44,"Medium Value",2025-04-17,2024-07-22
30674,Approved,0,Auto,67592.00,"Laura Rogers",RI,10330.61,9485.77,844.84,35,"Medium Value",2023-04-28,2023-04-04
30675,Approved,0,Home,457738.00,"Molly Gamble",NC,1036.99,889.01,147.98,8,"Low Value",2025-04-21,2025-01-25
30676,Approved,0,Health,18348.00,"Joshua Smith",WA,3643.74,3384.94,258.80,83,"Low Value",2024-12-12,2024-03-15
30677,Approved,0,Home,306201.00,"Elizabeth Suarez",MP,7098.69,6658.68,440.01,48,"Low Value",2023-04-27,2022-09-19
30679,Approved,0,Life,173643.00,"Thomas Jenkins",ND,29022.09,28425.28,596.81,75,"Medium Value",2023-09-23,2022-12-06
30680,Approved,0,Auto,82684.00,"Bradley Nicholson DDS",MO,1329.68,1239.47,90.21,1,"Low Value",2022-11-06,2022-10-03
30681,Approved,1,Life,878400.00,"Kevin Allen",SC,57360.98,48984.17,8376.81,281,"High Value",2023-12-26,2023-12-23
30683,Approved,0,Auto,27216.00,"Christopher Munoz",AK,4712.40,4636.81,75.59,11,"Low Value",2024-02-13,2023-12-04
30684,Approved,0,Home,475540.00,"Kathryn Henson",ME,51402.94,50951.27,451.67,85,"High Value",2024-10-24,2023-10-29
30685,Approved,0,Auto,98966.00,"Nancy Mitchell",PR,3830.43,3302.51,527.92,47,"Low Value",2023-06-22,2022-07-09
30686,Denied,0,Home,421150.00,"James Pratt",GU,4333.35,0.00,4333.35,3,"Low Value",2023-06-26,2023-05-05
30687,Approved,0,Health,33695.00,"Janet Davis",VA,2979.83,2545.81,434.02,47,"Low Value",2022-10-27,2022-08-31
30688,Approved,0,Home,601915.00,"Evan Mcguire",AR,24233.70,23015.32,1218.38,43,"Medium Value",2025-11-09,2024-12-16
30689,Approved,0,Home,230094.00,"Allen Ross",IL,13255.28,13253.16,2.12,78,"Medium Value",2024-02-17,2024-02-13
30690,Approved,0,Health,41014.00,"Kelsey Logan",PA,7416.13,7412.88,3.25,67,"Low Value",2025-05-26,2024-06-30
30691,Denied,0,Auto,38530.00,"Lori Bradley",PA,2881.88,0.00,2881.88,5,"Low Value",2023-10-04,2023-09-19
30692,Approved,0,Health,27098.00,"William Allen",VI,4167.51,3954.63,212.88,4,"Low Value",2025-06-29,2024-11-12
30693,Approved,0,Life,496653.00,"Kelsey Holmes",OK,42808.44,38066.69,4741.75,1,"Medium Value",2024-10-30,2024-03-20
30694,Approved,0,Auto,81482.00,"Megan Huber",NV,11660.45,11011.23,649.22,89,"Medium Value",2023-11-05,2023-04-03
30695,Approved,0,Health,31549.00,"Lori Steele",UT,2353.60,2340.62,12.98,45,"Low Value",2025-01-06,2024-08-14
